date,hour,energy_kWh
15-07-2012,18,0.802
15-07-2012,19,0.905
15-07-2012,20,2.126
15-07-2012,21,1.088
15-07-2012,22,0.844
15-07-2012,23,1.531
16-07-2012,0,0.795
16-07-2012,1,0.589
16-07-2012,2,0.55
16-07-2012,3,0.572
16-07-2012,4,0.548
16-07-2012,5,0.563
16-07-2012,6,0.558
16-07-2012,7,0.535
16-07-2012,8,0.563
16-07-2012,9,0.793
16-07-2012,10,0.989
16-07-2012,11,0.687
16-07-2012,12,0.897
16-07-2012,13,0.87
16-07-2012,14,1.093
16-07-2012,15,0.926
16-07-2012,16,0.897
16-07-2012,17,0.82
16-07-2012,18,1.044
16-07-2012,19,1.133
16-07-2012,20,0.789
16-07-2012,21,0.916
16-07-2012,22,1.549
16-07-2012,23,1.288
17-07-2012,0,0.672
17-07-2012,1,0.606
17-07-2012,2,0.561
17-07-2012,3,0.604
17-07-2012,4,0.567
17-07-2012,5,0.687
17-07-2012,6,0.617
17-07-2012,7,0.836
17-07-2012,8,0.578
17-07-2012,9,1.007
17-07-2012,10,0.975
17-07-2012,11,0.568
17-07-2012,12,0.863
17-07-2012,13,0.574
17-07-2012,14,0.572
17-07-2012,15,0.567
17-07-2012,16,0.789
17-07-2012,17,0.867
17-07-2012,18,1.018
17-07-2012,19,1.284
17-07-2012,20,0.851
17-07-2012,21,1.026
17-07-2012,22,1.176
17-07-2012,23,1.211
18-07-2012,0,0.739
18-07-2012,1,0.561
18-07-2012,2,0.607
18-07-2012,3,0.555
18-07-2012,4,0.573
18-07-2012,5,0.563
18-07-2012,6,0.561
18-07-2012,7,0.918
18-07-2012,8,0.568
18-07-2012,9,0.552
18-07-2012,10,0.557
18-07-2012,11,0.818
18-07-2012,12,0.725
18-07-2012,13,0.552
18-07-2012,14,0.543
18-07-2012,15,0.558
18-07-2012,16,0.913
18-07-2012,17,2.128
18-07-2012,18,2.399
18-07-2012,19,0.578
18-07-2012,20,0.827
18-07-2012,21,0.799
18-07-2012,22,1.443
18-07-2012,23,3.18
19-07-2012,0,0.918
19-07-2012,1,0.594
19-07-2012,2,0.558
19-07-2012,3,0.564
19-07-2012,4,0.555
19-07-2012,5,0.545
19-07-2012,6,0.569
19-07-2012,7,0.893
19-07-2012,8,0.571
19-07-2012,9,0.544
19-07-2012,10,0.781
19-07-2012,11,0.838
19-07-2012,12,0.807
19-07-2012,13,0.601
19-07-2012,14,1.562
19-07-2012,15,1.276
19-07-2012,16,0.947
19-07-2012,17,1.438
19-07-2012,18,1.204
19-07-2012,19,0.897
19-07-2012,20,1.044
19-07-2012,21,1.193
19-07-2012,22,1.752
19-07-2012,23,1.795
20-07-2012,0,1.212
20-07-2012,1,0.568
20-07-2012,2,0.596
20-07-2012,3,0.66
20-07-2012,4,0.603
20-07-2012,5,0.56
20-07-2012,6,0.577
20-07-2012,7,0.885
20-07-2012,8,0.618
20-07-2012,9,0.815
20-07-2012,10,0.753
20-07-2012,11,0.776
20-07-2012,12,0.574
20-07-2012,13,0.571
20-07-2012,14,0.556
20-07-2012,15,0.582
20-07-2012,16,0.863
20-07-2012,17,2.712
20-07-2012,18,1.695
20-07-2012,19,2.35
20-07-2012,20,1.25
20-07-2012,21,1.022
20-07-2012,22,1.729
20-07-2012,23,1.717
21-07-2012,0,0.787
21-07-2012,1,0.57
21-07-2012,2,0.726
21-07-2012,3,0.576
21-07-2012,4,0.572
21-07-2012,5,0.531
21-07-2012,6,0.582
21-07-2012,7,0.541
21-07-2012,8,0.714
21-07-2012,9,1.443
21-07-2012,10,1.395
21-07-2012,11,1.563
21-07-2012,12,0.791
21-07-2012,13,0.808
21-07-2012,14,0.643
21-07-2012,15,0.827
21-07-2012,16,2.686
21-07-2012,17,1.659
21-07-2012,18,0.662
21-07-2012,19,0.66
21-07-2012,20,0.662
21-07-2012,21,0.789
21-07-2012,22,1.14
21-07-2012,23,1.021
22-07-2012,0,0.593
22-07-2012,1,0.563
22-07-2012,2,0.561
22-07-2012,3,0.567
22-07-2012,4,0.555
22-07-2012,5,0.56
22-07-2012,6,0.55
22-07-2012,7,0.557
22-07-2012,8,0.552
22-07-2012,9,0.86
22-07-2012,10,0.682
22-07-2012,11,0.608
22-07-2012,12,0.745
22-07-2012,13,0.821
22-07-2012,14,0.869
22-07-2012,15,0.752
22-07-2012,16,0.734
22-07-2012,17,0.932
22-07-2012,18,0.555
22-07-2012,19,0.721
22-07-2012,20,2.261
22-07-2012,21,2.065
22-07-2012,22,2.639
22-07-2012,23,0.632
23-07-2012,0,0.594
23-07-2012,1,0.546
23-07-2012,2,0.568
23-07-2012,3,0.565
23-07-2012,4,0.526
23-07-2012,5,0.683
23-07-2012,6,0.725
23-07-2012,7,0.916
23-07-2012,8,0.553
23-07-2012,9,0.539
23-07-2012,10,0.845
23-07-2012,11,0.738
23-07-2012,12,0.561
23-07-2012,13,0.536
23-07-2012,14,0.534
23-07-2012,15,0.633
23-07-2012,16,0.762
23-07-2012,17,2.087
23-07-2012,18,1.126
23-07-2012,19,1.378
23-07-2012,20,0.959
23-07-2012,21,0.786
23-07-2012,22,1.129
23-07-2012,23,1.23
24-07-2012,0,0.859
24-07-2012,1,0.667
24-07-2012,2,0.584
24-07-2012,3,0.535
24-07-2012,4,0.582
24-07-2012,5,0.533
24-07-2012,6,0.536
24-07-2012,7,0.887
24-07-2012,8,0.537
24-07-2012,9,0.823
24-07-2012,10,0.708
24-07-2012,11,0.531
24-07-2012,12,0.546
24-07-2012,13,0.559
24-07-2012,14,0.852
24-07-2012,15,0.589
24-07-2012,16,0.616
24-07-2012,17,0.932
24-07-2012,18,0.932
24-07-2012,19,1.189
24-07-2012,20,0.66
24-07-2012,21,0.969
24-07-2012,22,1.258
24-07-2012,23,1.462
25-07-2012,0,0.69
25-07-2012,1,0.546
25-07-2012,2,0.582
25-07-2012,3,0.543
25-07-2012,4,0.572
25-07-2012,5,0.533
25-07-2012,6,0.558
25-07-2012,7,0.913
25-07-2012,8,0.568
25-07-2012,9,0.526
25-07-2012,10,0.727
25-07-2012,11,0.536
25-07-2012,12,0.765
25-07-2012,13,0.547
25-07-2012,14,0.61
25-07-2012,15,0.736
25-07-2012,16,0.929
25-07-2012,17,1.74
25-07-2012,18,0.951
25-07-2012,19,2.365
25-07-2012,20,2.663
25-07-2012,21,1.401
25-07-2012,22,2.211
25-07-2012,23,1.844
26-07-2012,0,1.023
26-07-2012,1,1.166
26-07-2012,2,0.565
26-07-2012,3,0.621
26-07-2012,4,0.549
26-07-2012,5,0.588
26-07-2012,6,0.587
26-07-2012,7,0.812
26-07-2012,8,0.631
26-07-2012,9,0.644
26-07-2012,10,0.976
26-07-2012,11,0.645
26-07-2012,12,0.674
26-07-2012,13,0.988
26-07-2012,14,0.524
26-07-2012,15,0.564
26-07-2012,16,0.729
26-07-2012,17,1.082
26-07-2012,18,0.855
26-07-2012,19,0.877
26-07-2012,20,0.948
26-07-2012,21,0.891
26-07-2012,22,3.325
26-07-2012,23,2.277
27-07-2012,0,0.587
27-07-2012,1,0.556
27-07-2012,2,0.692
27-07-2012,3,0.605
27-07-2012,4,0.552
27-07-2012,5,0.599
27-07-2012,6,0.551
27-07-2012,7,0.861
27-07-2012,8,0.543
27-07-2012,9,0.56
27-07-2012,10,0.785
27-07-2012,11,0.568
27-07-2012,12,0.584
27-07-2012,13,0.569
27-07-2012,14,0.526
27-07-2012,15,0.603
27-07-2012,16,0.961
27-07-2012,17,0.854
27-07-2012,18,0.842
27-07-2012,19,1.088
27-07-2012,20,1.152
27-07-2012,21,0.965
27-07-2012,22,1.249
27-07-2012,23,1.25
28-07-2012,0,0.784
28-07-2012,1,0.739
28-07-2012,2,0.544
28-07-2012,3,0.572
28-07-2012,4,0.57
28-07-2012,5,0.57
28-07-2012,6,0.566
28-07-2012,7,0.574
28-07-2012,8,0.535
28-07-2012,9,0.75
28-07-2012,10,1.24
28-07-2012,11,0.893
28-07-2012,12,0.709
28-07-2012,13,0.536
28-07-2012,14,0.716
28-07-2012,15,0.827
28-07-2012,16,1.209
28-07-2012,17,0.802
28-07-2012,18,0.926
28-07-2012,19,0.86
28-07-2012,20,0.799
28-07-2012,21,0.995
28-07-2012,22,1.013
28-07-2012,23,1.431
29-07-2012,0,0.936
29-07-2012,1,0.564
29-07-2012,2,0.794
29-07-2012,3,0.609
29-07-2012,4,0.531
29-07-2012,5,0.593
29-07-2012,6,0.545
29-07-2012,7,0.546
29-07-2012,8,0.637
29-07-2012,9,0.83
29-07-2012,10,0.614
29-07-2012,11,0.8
29-07-2012,12,0.849
29-07-2012,13,0.589
29-07-2012,14,0.689
29-07-2012,15,0.985
29-07-2012,16,0.63
29-07-2012,17,0.887
29-07-2012,18,0.89
29-07-2012,19,0.855
29-07-2012,20,0.606
29-07-2012,21,0.934
29-07-2012,22,1.355
29-07-2012,23,1.738
30-07-2012,0,1.051
30-07-2012,1,0.623
30-07-2012,2,0.669
30-07-2012,3,0.592
30-07-2012,4,0.57
30-07-2012,5,0.573
30-07-2012,6,0.586
30-07-2012,7,0.872
30-07-2012,8,0.556
30-07-2012,9,0.594
30-07-2012,10,0.562
30-07-2012,11,0.653
30-07-2012,12,0.768
30-07-2012,13,0.998
30-07-2012,14,1.046
30-07-2012,15,0.802
30-07-2012,16,1.344
30-07-2012,17,3.624
30-07-2012,18,1.342
30-07-2012,19,1.763
30-07-2012,20,0.889
30-07-2012,21,1.069
30-07-2012,22,1.449
30-07-2012,23,1.386
31-07-2012,0,0.61
31-07-2012,1,0.582
31-07-2012,2,0.552
31-07-2012,3,0.586
31-07-2012,4,0.556
31-07-2012,5,0.578
31-07-2012,6,0.577
31-07-2012,7,0.886
31-07-2012,8,0.665
31-07-2012,9,0.774
31-07-2012,10,0.58
31-07-2012,11,0.61
31-07-2012,12,0.949
31-07-2012,13,0.538
31-07-2012,14,0.575
31-07-2012,15,0.651
31-07-2012,16,0.713
31-07-2012,17,0.773
31-07-2012,18,0.95
31-07-2012,19,1.114
31-07-2012,20,1.35
31-07-2012,21,1.732
31-07-2012,22,2.251
31-07-2012,23,1.399
01-08-2012,0,0.638
01-08-2012,1,0.568
01-08-2012,2,0.597
01-08-2012,3,0.564
01-08-2012,4,0.586
01-08-2012,5,0.583
01-08-2012,6,0.571
01-08-2012,7,0.899
01-08-2012,8,0.644
01-08-2012,9,1.008
01-08-2012,10,0.829
01-08-2012,11,0.742
01-08-2012,12,0.72
01-08-2012,13,0.562
01-08-2012,14,0.547
01-08-2012,15,0.551
01-08-2012,16,0.638
01-08-2012,17,0.843
01-08-2012,18,0.916
01-08-2012,19,1.147
01-08-2012,20,3.708
01-08-2012,21,1.022
01-08-2012,22,1.624
01-08-2012,23,1.183
02-08-2012,0,0.596
02-08-2012,1,0.659
02-08-2012,2,0.602
02-08-2012,3,0.577
02-08-2012,4,0.574
02-08-2012,5,0.602
02-08-2012,6,0.566
02-08-2012,7,1.008
02-08-2012,8,0.548
02-08-2012,9,0.777
02-08-2012,10,0.573
02-08-2012,11,0.699
02-08-2012,12,0.714
02-08-2012,13,0.862
02-08-2012,14,2.343
02-08-2012,15,1.399
02-08-2012,16,0.717
02-08-2012,17,0.585
02-08-2012,18,0.703
02-08-2012,19,1.006
02-08-2012,20,3.972
02-08-2012,21,0.966
02-08-2012,22,1
02-08-2012,23,1.326
03-08-2012,0,1.239
03-08-2012,1,0.718
03-08-2012,2,0.559
03-08-2012,3,0.56
03-08-2012,4,0.563
03-08-2012,5,0.566
03-08-2012,6,0.566
03-08-2012,7,0.555
03-08-2012,8,0.744
03-08-2012,9,2.043
03-08-2012,10,2.151
03-08-2012,11,0.756
03-08-2012,12,0.981
03-08-2012,13,0.868
03-08-2012,14,1.178
03-08-2012,15,0.968
03-08-2012,16,1.059
03-08-2012,17,1.042
03-08-2012,18,1.442
03-08-2012,19,1.32
03-08-2012,20,1.2
03-08-2012,21,1.087
03-08-2012,22,0.987
03-08-2012,23,0.903
04-08-2012,0,0.842
04-08-2012,1,0.807
04-08-2012,2,0.593
04-08-2012,3,0.574
04-08-2012,4,0.583
04-08-2012,5,0.579
04-08-2012,6,0.556
04-08-2012,7,0.576
04-08-2012,8,0.589
04-08-2012,9,0.899
04-08-2012,10,1.058
04-08-2012,11,1.224
04-08-2012,12,0.874
04-08-2012,13,1.772
04-08-2012,14,2.563
04-08-2012,15,2.677
04-08-2012,16,2.012
04-08-2012,17,0.501
04-08-2012,18,0.503
04-08-2012,19,1.415
04-08-2012,20,2.194
04-08-2012,21,2.322
04-08-2012,22,1.099
04-08-2012,23,1.304
05-08-2012,0,0.551
05-08-2012,1,0
05-08-2012,2,0.561
05-08-2012,3,0.529
05-08-2012,4,0.556
05-08-2012,5,0.513
05-08-2012,6,0.613
05-08-2012,7,0.576
05-08-2012,8,0.589
05-08-2012,9,0.978
05-08-2012,10,1.928
05-08-2012,11,1.449
05-08-2012,12,1.537
05-08-2012,13,1.512
05-08-2012,14,1.728
05-08-2012,15,1.751
05-08-2012,16,2.382
05-08-2012,17,2.475
05-08-2012,18,1.205
05-08-2012,19,1.884
05-08-2012,20,0.943
05-08-2012,21,0.897
05-08-2012,22,1.22
05-08-2012,23,1.004
06-08-2012,0,0.552
06-08-2012,1,0.494
06-08-2012,2,0.577
06-08-2012,3,0.513
06-08-2012,4,0.572
06-08-2012,5,0.64
06-08-2012,6,0.578
06-08-2012,7,0.533
06-08-2012,8,0.579
06-08-2012,9,0.822
06-08-2012,10,0.549
06-08-2012,11,0.87
06-08-2012,12,0.536
06-08-2012,13,0.611
06-08-2012,14,0.607
06-08-2012,15,0.599
06-08-2012,16,1.088
06-08-2012,17,1.198
06-08-2012,18,1.829
06-08-2012,19,2.021
06-08-2012,20,1.834
06-08-2012,21,1.578
06-08-2012,22,2.048
06-08-2012,23,1.349
07-08-2012,0,0.623
07-08-2012,1,0.542
07-08-2012,2,0.615
07-08-2012,3,0.523
07-08-2012,4,0.59
07-08-2012,5,0.536
07-08-2012,6,0.579
07-08-2012,7,1.228
07-08-2012,8,0.606
07-08-2012,9,0.78
07-08-2012,10,0.665
07-08-2012,11,0.601
07-08-2012,12,0.599
07-08-2012,13,0.544
07-08-2012,14,0.579
07-08-2012,15,0.718
07-08-2012,16,1.258
07-08-2012,17,0.827
07-08-2012,18,0.889
07-08-2012,19,1.319
07-08-2012,20,1.432
07-08-2012,21,1.847
07-08-2012,22,1.914
07-08-2012,23,1.845
08-08-2012,0,0.995
08-08-2012,1,1.099
08-08-2012,2,0.563
08-08-2012,3,0.606
08-08-2012,4,0.546
08-08-2012,5,0.588
08-08-2012,6,0.552
08-08-2012,7,1.083
08-08-2012,8,0.909
08-08-2012,9,1.326
08-08-2012,10,0.61
08-08-2012,11,0.629
08-08-2012,12,0.599
08-08-2012,13,0.618
08-08-2012,14,0.714
08-08-2012,15,0.626
08-08-2012,16,0.598
08-08-2012,17,1.05
08-08-2012,18,0.842
08-08-2012,19,0.847
08-08-2012,20,1.092
08-08-2012,21,0.977
08-08-2012,22,1.329
08-08-2012,23,1.881
09-08-2012,0,1.305
09-08-2012,1,0.611
09-08-2012,2,0.646
09-08-2012,3,0.589
09-08-2012,4,0.631
09-08-2012,5,0.574
09-08-2012,6,0.612
09-08-2012,7,0.944
09-08-2012,8,0.577
09-08-2012,9,0.88
09-08-2012,10,0.566
09-08-2012,11,0.769
09-08-2012,12,0.536
09-08-2012,13,0.625
09-08-2012,14,0.517
09-08-2012,15,0.946
09-08-2012,16,1.239
09-08-2012,17,1.514
09-08-2012,18,1.139
09-08-2012,19,1.835
09-08-2012,20,2.489
09-08-2012,21,1.176
09-08-2012,22,1.911
09-08-2012,23,2.817
10-08-2012,0,0.627
10-08-2012,1,0.614
10-08-2012,2,0.627
10-08-2012,3,0.577
10-08-2012,4,0.63
10-08-2012,5,0.591
10-08-2012,6,0.617
10-08-2012,7,0.991
10-08-2012,8,0.564
10-08-2012,9,0.69
10-08-2012,10,0.796
10-08-2012,11,0.611
10-08-2012,12,0.649
10-08-2012,13,0.611
10-08-2012,14,0.577
10-08-2012,15,0.541
10-08-2012,16,0.877
10-08-2012,17,0.859
10-08-2012,18,1.912
10-08-2012,19,1.047
10-08-2012,20,1.699
10-08-2012,21,1.813
10-08-2012,22,1.315
10-08-2012,23,1.059
11-08-2012,0,0.838
11-08-2012,1,0.812
11-08-2012,2,0.581
11-08-2012,3,0.556
11-08-2012,4,0.551
11-08-2012,5,0.636
11-08-2012,6,0.606
11-08-2012,7,0.609
11-08-2012,8,0.961
11-08-2012,9,0.926
11-08-2012,10,1.353
11-08-2012,11,0.722
11-08-2012,12,0.791
11-08-2012,13,0.563
11-08-2012,14,0.61
11-08-2012,15,1.028
11-08-2012,16,0.996
11-08-2012,17,0.644
11-08-2012,18,1.088
11-08-2012,19,1.549
11-08-2012,20,1.17
11-08-2012,21,1.427
11-08-2012,22,1.922
11-08-2012,23,1.6
12-08-2012,0,0.648
12-08-2012,1,0.775
12-08-2012,2,0.644
12-08-2012,3,0.599
12-08-2012,4,0.592
12-08-2012,5,0.549
12-08-2012,6,0.595
12-08-2012,7,0.566
12-08-2012,8,1.014
12-08-2012,9,1.125
12-08-2012,10,0.749
12-08-2012,11,0.878
12-08-2012,12,1.083
12-08-2012,13,0.863
12-08-2012,14,0.577
12-08-2012,15,0.876
12-08-2012,16,0.785
12-08-2012,17,2.638
12-08-2012,18,1.217
12-08-2012,19,1.012
12-08-2012,20,1.333
12-08-2012,21,1.353
12-08-2012,22,1.357
12-08-2012,23,1.054
13-08-2012,0,0.629
13-08-2012,1,0.552
13-08-2012,2,0.599
13-08-2012,3,0.573
13-08-2012,4,0.554
13-08-2012,5,0.614
13-08-2012,6,0.541
13-08-2012,7,1
13-08-2012,8,0.893
13-08-2012,9,0.916
13-08-2012,10,0.579
13-08-2012,11,0.576
13-08-2012,12,0.522
13-08-2012,13,0.51
13-08-2012,14,0.575
13-08-2012,15,0.55
13-08-2012,16,0.86
13-08-2012,17,0.807
13-08-2012,18,0.67
13-08-2012,19,2.823
13-08-2012,20,1.453
13-08-2012,21,1.876
13-08-2012,22,1.744
13-08-2012,23,1.06
14-08-2012,0,0.645
14-08-2012,1,0.613
14-08-2012,2,0.599
14-08-2012,3,0.55
14-08-2012,4,0.569
14-08-2012,5,0.57
14-08-2012,6,0.747
14-08-2012,7,0.917
14-08-2012,8,0.661
14-08-2012,9,0.768
14-08-2012,10,0.649
14-08-2012,11,0.574
14-08-2012,12,0.536
14-08-2012,13,0.594
14-08-2012,14,0.887
14-08-2012,15,1.6
14-08-2012,16,2.595
14-08-2012,17,2.072
14-08-2012,18,2.144
14-08-2012,19,1.131
14-08-2012,20,1.153
14-08-2012,21,1.312
14-08-2012,22,1.419
14-08-2012,23,1.016
15-08-2012,0,0.689
15-08-2012,1,0.593
15-08-2012,2,0.538
15-08-2012,3,0.571
15-08-2012,4,0.556
15-08-2012,5,0.56
15-08-2012,6,0.57
15-08-2012,7,0.992
15-08-2012,8,2.551
15-08-2012,9,1.662
15-08-2012,10,1.749
15-08-2012,11,1.54
15-08-2012,12,1.683
15-08-2012,13,1.395
15-08-2012,14,1.511
15-08-2012,15,1.545
15-08-2012,16,1.748
15-08-2012,17,2.934
15-08-2012,18,2.447
15-08-2012,19,2.415
15-08-2012,20,3.996
15-08-2012,21,3.567
15-08-2012,22,3.35
15-08-2012,23,1.341
16-08-2012,0,0.849
16-08-2012,1,0.765
16-08-2012,2,0.693
16-08-2012,3,0.761
16-08-2012,4,0.642
16-08-2012,5,0.757
16-08-2012,6,0.912
16-08-2012,7,0.697
16-08-2012,8,0.721
16-08-2012,9,0.647
16-08-2012,10,0.625
16-08-2012,11,0.763
16-08-2012,12,0.676
16-08-2012,13,0.735
16-08-2012,14,1.538
16-08-2012,15,2.017
16-08-2012,16,2.317
16-08-2012,17,1.835
16-08-2012,18,3.008
16-08-2012,19,1.978
16-08-2012,20,1.408
16-08-2012,21,1.671
16-08-2012,22,1.331
16-08-2012,23,1.123
17-08-2012,0,0.663
17-08-2012,1,0.627
17-08-2012,2,0.6
17-08-2012,3,0.578
17-08-2012,4,0.594
17-08-2012,5,0.523
17-08-2012,6,0.597
17-08-2012,7,0.579
17-08-2012,8,0.771
17-08-2012,9,1.053
17-08-2012,10,0.617
17-08-2012,11,0.604
17-08-2012,12,0.861
17-08-2012,13,0.675
17-08-2012,14,0.947
17-08-2012,15,1.62
17-08-2012,16,3.161
17-08-2012,17,3.409
17-08-2012,18,1.897
17-08-2012,19,2.174
17-08-2012,20,2.352
17-08-2012,21,1.36
17-08-2012,22,1.337
17-08-2012,23,1.142
18-08-2012,0,0.648
18-08-2012,1,0.557
18-08-2012,2,0.592
18-08-2012,3,0.557
18-08-2012,4,0.609
18-08-2012,5,0.538
18-08-2012,6,0.584
18-08-2012,7,0.536
18-08-2012,8,0.737
18-08-2012,9,1.036
18-08-2012,10,0.879
18-08-2012,11,0.578
18-08-2012,12,1.224
18-08-2012,13,1.935
18-08-2012,14,2.48
18-08-2012,15,1.983
18-08-2012,16,0.724
18-08-2012,17,0.886
18-08-2012,18,0.537
18-08-2012,19,0.633
18-08-2012,20,1.132
18-08-2012,21,1.283
18-08-2012,22,1.361
18-08-2012,23,0.968
19-08-2012,0,0.701
19-08-2012,1,0.577
19-08-2012,2,0.676
19-08-2012,3,0.601
19-08-2012,4,0.568
19-08-2012,5,0.576
19-08-2012,6,0.572
19-08-2012,7,0.565
19-08-2012,8,0.745
19-08-2012,9,0.952
19-08-2012,10,0.692
19-08-2012,11,0.773
19-08-2012,12,0.906
19-08-2012,13,0.769
19-08-2012,14,0.722
19-08-2012,15,0.884
19-08-2012,16,0.727
19-08-2012,17,1.508
19-08-2012,18,0.739
19-08-2012,19,1.296
19-08-2012,20,1.505
19-08-2012,21,1.97
19-08-2012,22,1.474
19-08-2012,23,1.574
20-08-2012,0,0.755
20-08-2012,1,0.584
20-08-2012,2,0.605
20-08-2012,3,0.641
20-08-2012,4,0.624
20-08-2012,5,0.665
20-08-2012,6,1.172
20-08-2012,7,0.932
20-08-2012,8,0.606
20-08-2012,9,0.819
20-08-2012,10,0.836
20-08-2012,11,0.749
20-08-2012,12,0.938
20-08-2012,13,0.63
20-08-2012,14,0.622
20-08-2012,15,0.836
20-08-2012,16,0.697
20-08-2012,17,0.838
20-08-2012,18,0.876
20-08-2012,19,1.099
20-08-2012,20,2.713
20-08-2012,21,1.582
20-08-2012,22,2.074
20-08-2012,23,1.152
21-08-2012,0,0.83
21-08-2012,1,0.658
21-08-2012,2,0.633
21-08-2012,3,0.596
21-08-2012,4,0.592
21-08-2012,5,0.558
21-08-2012,6,0.593
21-08-2012,7,0.77
21-08-2012,8,0.587
21-08-2012,9,0.597
21-08-2012,10,0.616
21-08-2012,11,0.551
21-08-2012,12,0.573
21-08-2012,13,0.568
21-08-2012,14,0.741
21-08-2012,15,0.758
21-08-2012,16,0.953
21-08-2012,17,1.228
21-08-2012,18,0.754
21-08-2012,19,0.655
21-08-2012,20,1.324
21-08-2012,21,1.061
21-08-2012,22,1.148
21-08-2012,23,1.246
22-08-2012,0,0.703
22-08-2012,1,0.585
22-08-2012,2,0.732
22-08-2012,3,0.589
22-08-2012,4,0.599
22-08-2012,5,0.587
22-08-2012,6,0.563
22-08-2012,7,0.859
22-08-2012,8,0.591
22-08-2012,9,0.685
22-08-2012,10,0.86
22-08-2012,11,0.777
22-08-2012,12,0.642
22-08-2012,13,0.628
22-08-2012,14,0.638
22-08-2012,15,0.592
22-08-2012,16,0.622
22-08-2012,17,0.933
22-08-2012,18,0.799
22-08-2012,19,0.909
22-08-2012,20,1.293
22-08-2012,21,1.33
22-08-2012,22,1.258
22-08-2012,23,1.153
23-08-2012,0,0.662
23-08-2012,1,0.599
23-08-2012,2,0.593
23-08-2012,3,0.589
23-08-2012,4,0.564
23-08-2012,5,0.591
23-08-2012,6,0.639
23-08-2012,7,0.81
23-08-2012,8,0.564
23-08-2012,9,0.704
23-08-2012,10,0.812
23-08-2012,11,0.61
23-08-2012,12,0.622
23-08-2012,13,0.59
23-08-2012,14,0.623
23-08-2012,15,0.626
23-08-2012,16,0.915
23-08-2012,17,1.368
23-08-2012,18,4.55
23-08-2012,19,1.661
23-08-2012,20,2.109
23-08-2012,21,2.692
23-08-2012,22,1.905
23-08-2012,23,1.589
24-08-2012,0,0.798
24-08-2012,1,0.742
24-08-2012,2,0.667
24-08-2012,3,0.566
24-08-2012,4,0.549
24-08-2012,5,0.579
24-08-2012,6,0.574
24-08-2012,7,0.745
24-08-2012,8,0.59
24-08-2012,9,0.558
24-08-2012,10,0.483
24-08-2012,11,0.392
24-08-2012,12,0.46
24-08-2012,13,0.408
24-08-2012,14,0.451
24-08-2012,15,0.608
24-08-2012,16,1.099
24-08-2012,17,1.126
24-08-2012,18,0.847
24-08-2012,19,1.14
24-08-2012,20,1.246
24-08-2012,21,1.179
24-08-2012,22,1.281
24-08-2012,23,1.291
25-08-2012,0,1.374
25-08-2012,1,0.657
25-08-2012,2,1.486
25-08-2012,3,1.47
25-08-2012,4,1.447
25-08-2012,5,1.417
25-08-2012,6,1.381
25-08-2012,7,1.341
25-08-2012,8,1.296
25-08-2012,9,1.247
25-08-2012,10,1.196
25-08-2012,11,1.142
25-08-2012,12,1.088
25-08-2012,13,1.032
25-08-2012,14,0.977
25-08-2012,15,0.923
25-08-2012,16,0.87
25-08-2012,17,0.819
25-08-2012,18,0.771
25-08-2012,19,0.728
25-08-2012,20,0.688
25-08-2012,21,0.654
25-08-2012,22,0.626
25-08-2012,23,0.604
26-08-2012,0,0.59
26-08-2012,1,0.584
26-08-2012,2,0.638
26-08-2012,3,0.605
26-08-2012,4,0.701
26-08-2012,5,0.585
26-08-2012,6,0.598
26-08-2012,7,0.546
26-08-2012,8,0.654
26-08-2012,9,0.962
26-08-2012,10,0.899
26-08-2012,11,0.88
26-08-2012,12,0.713
26-08-2012,13,0.562
26-08-2012,14,0.596
26-08-2012,15,0.748
26-08-2012,16,0.628
26-08-2012,17,1.003
26-08-2012,18,3.392
26-08-2012,19,1.863
26-08-2012,20,1.13
26-08-2012,21,1.548
26-08-2012,22,1.465
26-08-2012,23,1.324
27-08-2012,0,2.651
27-08-2012,1,0.556
27-08-2012,2,0.582
27-08-2012,3,0.56
27-08-2012,4,0.584
27-08-2012,5,0.549
27-08-2012,6,0.56
27-08-2012,7,1.022
27-08-2012,8,0.623
27-08-2012,9,0.535
27-08-2012,10,0.756
27-08-2012,11,0.575
27-08-2012,12,0.633
27-08-2012,13,0.906
27-08-2012,14,0.563
27-08-2012,15,0.598
27-08-2012,16,0.741
27-08-2012,17,0.842
27-08-2012,18,1.675
27-08-2012,19,1.48
27-08-2012,20,1.968
27-08-2012,21,1.827
27-08-2012,22,2.337
27-08-2012,23,1.237
28-08-2012,0,0.658
28-08-2012,1,0.583
28-08-2012,2,0.575
28-08-2012,3,0.568
28-08-2012,4,0.589
28-08-2012,5,0.681
28-08-2012,6,0.628
28-08-2012,7,0.983
28-08-2012,8,0.581
28-08-2012,9,0.618
28-08-2012,10,0.785
28-08-2012,11,0.545
28-08-2012,12,0.583
28-08-2012,13,0.568
28-08-2012,14,0.699
28-08-2012,15,0.641
28-08-2012,16,0.92
28-08-2012,17,0.975
28-08-2012,18,1.048
28-08-2012,19,0.881
28-08-2012,20,1.034
28-08-2012,21,2.805
28-08-2012,22,2.497
28-08-2012,23,1.232
29-08-2012,0,0.676
29-08-2012,1,0.568
29-08-2012,2,0.592
29-08-2012,3,0.555
29-08-2012,4,0.584
29-08-2012,5,0.557
29-08-2012,6,0.584
29-08-2012,7,0.871
29-08-2012,8,0.575
29-08-2012,9,0.549
29-08-2012,10,0.86
29-08-2012,11,0.676
29-08-2012,12,0.601
29-08-2012,13,0.936
